Sensor ID,Date,Time,Hourly counts (2019),Hourly counts (2020),Day (2019),Day (2020),Month,Sensor name
30,22,19,746,196,Wednesday,Friday,May,Lonsdale St (South)
30,22,20,704,131,Wednesday,Friday,May,Lonsdale St (South)
30,22,21,594,82,Wednesday,Friday,May,Lonsdale St (South)
30,22,22,533,105,Wednesday,Friday,May,Lonsdale St (South)
30,22,23,313,38,Wednesday,Friday,May,Lonsdale St (South)
30,23,0,158,24,Thursday,Saturday,May,Lonsdale St (South)
30,23,1,141,14,Thursday,Saturday,May,Lonsdale St (South)
30,23,2,91,21,Thursday,Saturday,May,Lonsdale St (South)
30,23,3,32,28,Thursday,Saturday,May,Lonsdale St (South)
30,23,4,42,4,Thursday,Saturday,May,Lonsdale St (South)
30,23,5,47,10,Thursday,Saturday,May,Lonsdale St (South)
30,23,6,84,27,Thursday,Saturday,May,Lonsdale St (South)
30,23,7,182,27,Thursday,Saturday,May,Lonsdale St (South)
30,23,8,412,43,Thursday,Saturday,May,Lonsdale St (South)
30,23,9,351,60,Thursday,Saturday,May,Lonsdale St (South)
30,23,10,430,101,Thursday,Saturday,May,Lonsdale St (South)
30,23,11,676,194,Thursday,Saturday,May,Lonsdale St (South)
30,23,12,999,278,Thursday,Saturday,May,Lonsdale St (South)
30,23,13,1095,329,Thursday,Saturday,May,Lonsdale St (South)
30,23,14,654,342,Thursday,Saturday,May,Lonsdale St (South)
30,23,15,716,315,Thursday,Saturday,May,Lonsdale St (South)
30,23,16,817,283,Thursday,Saturday,May,Lonsdale St (South)
30,23,17,1015,250,Thursday,Saturday,May,Lonsdale St (South)
30,23,18,1097,185,Thursday,Saturday,May,Lonsdale St (South)
30,23,19,965,148,Thursday,Saturday,May,Lonsdale St (South)
30,23,20,783,110,Thursday,Saturday,May,Lonsdale St (South)
30,23,21,698,95,Thursday,Saturday,May,Lonsdale St (South)
30,23,22,547,40,Thursday,Saturday,May,Lonsdale St (South)
30,23,23,338,43,Thursday,Saturday,May,Lonsdale St (South)
30,24,0,257,15,Friday,Sunday,May,Lonsdale St (South)
30,24,1,178,10,Friday,Sunday,May,Lonsdale St (South)
30,24,2,107,15,Friday,Sunday,May,Lonsdale St (South)
30,24,3,82,8,Friday,Sunday,May,Lonsdale St (South)
30,24,4,33,4,Friday,Sunday,May,Lonsdale St (South)
30,24,5,43,11,Friday,Sunday,May,Lonsdale St (South)
30,24,6,64,17,Friday,Sunday,May,Lonsdale St (South)
30,24,7,150,16,Friday,Sunday,May,Lonsdale St (South)
30,24,8,279,19,Friday,Sunday,May,Lonsdale St (South)
30,24,9,346,35,Friday,Sunday,May,Lonsdale St (South)
30,24,10,403,115,Friday,Sunday,May,Lonsdale St (South)
30,24,11,535,222,Friday,Sunday,May,Lonsdale St (South)
30,24,12,1065,310,Friday,Sunday,May,Lonsdale St (South)
30,24,13,1131,358,Friday,Sunday,May,Lonsdale St (South)
30,24,14,920,382,Friday,Sunday,May,Lonsdale St (South)
30,24,15,728,324,Friday,Sunday,May,Lonsdale St (South)
30,24,16,904,339,Friday,Sunday,May,Lonsdale St (South)
30,24,17,1369,238,Friday,Sunday,May,Lonsdale St (South)
30,24,18,1439,172,Friday,Sunday,May,Lonsdale St (South)
30,24,19,1310,118,Friday,Sunday,May,Lonsdale St (South)
30,24,20,1306,47,Friday,Sunday,May,Lonsdale St (South)
30,24,21,1100,10,Friday,Sunday,May,Lonsdale St (South)
30,24,22,1103,7,Friday,Sunday,May,Lonsdale St (South)
30,24,23,882,5,Friday,Sunday,May,Lonsdale St (South)
30,25,0,607,9,Saturday,Monday,May,Lonsdale St (South)
30,25,1,590,0,Saturday,Monday,May,Lonsdale St (South)
30,25,2,277,6,Saturday,Monday,May,Lonsdale St (South)
30,25,3,265,6,Saturday,Monday,May,Lonsdale St (South)
30,25,4,128,5,Saturday,Monday,May,Lonsdale St (South)
30,25,5,65,14,Saturday,Monday,May,Lonsdale St (South)
30,25,6,84,14,Saturday,Monday,May,Lonsdale St (South)
30,25,7,87,37,Saturday,Monday,May,Lonsdale St (South)
30,25,8,133,48,Saturday,Monday,May,Lonsdale St (South)
30,25,9,217,83,Saturday,Monday,May,Lonsdale St (South)
30,25,10,347,128,Saturday,Monday,May,Lonsdale St (South)
30,25,11,487,165,Saturday,Monday,May,Lonsdale St (South)
30,25,12,763,233,Saturday,Monday,May,Lonsdale St (South)
30,25,13,919,259,Saturday,Monday,May,Lonsdale St (South)
30,25,14,795,234,Saturday,Monday,May,Lonsdale St (South)
30,25,15,888,256,Saturday,Monday,May,Lonsdale St (South)
30,25,16,942,200,Saturday,Monday,May,Lonsdale St (South)
30,25,17,1132,214,Saturday,Monday,May,Lonsdale St (South)
30,25,18,996,155,Saturday,Monday,May,Lonsdale St (South)
30,25,19,985,137,Saturday,Monday,May,Lonsdale St (South)
30,25,20,855,70,Saturday,Monday,May,Lonsdale St (South)
30,25,21,838,29,Saturday,Monday,May,Lonsdale St (South)
30,25,22,890,33,Saturday,Monday,May,Lonsdale St (South)
30,25,23,730,29,Saturday,Monday,May,Lonsdale St (South)
30,26,0,633,14,Sunday,Tuesday,May,Lonsdale St (South)
30,26,1,528,14,Sunday,Tuesday,May,Lonsdale St (South)
30,26,2,358,8,Sunday,Tuesday,May,Lonsdale St (South)
30,26,3,262,5,Sunday,Tuesday,May,Lonsdale St (South)
30,26,4,152,4,Sunday,Tuesday,May,Lonsdale St (South)
30,26,5,272,20,Sunday,Tuesday,May,Lonsdale St (South)
30,26,6,113,37,Sunday,Tuesday,May,Lonsdale St (South)
30,26,7,93,75,Sunday,Tuesday,May,Lonsdale St (South)
30,26,8,127,72,Sunday,Tuesday,May,Lonsdale St (South)
30,26,9,225,106,Sunday,Tuesday,May,Lonsdale St (South)
30,26,10,414,105,Sunday,Tuesday,May,Lonsdale St (South)
30,26,11,466,184,Sunday,Tuesday,May,Lonsdale St (South)
30,26,12,751,220,Sunday,Tuesday,May,Lonsdale St (South)
30,26,13,804,244,Sunday,Tuesday,May,Lonsdale St (South)
30,26,14,830,274,Sunday,Tuesday,May,Lonsdale St (South)
30,26,15,772,236,Sunday,Tuesday,May,Lonsdale St (South)
30,26,16,747,239,Sunday,Tuesday,May,Lonsdale St (South)
30,26,17,815,256,Sunday,Tuesday,May,Lonsdale St (South)
30,26,18,842,195,Sunday,Tuesday,May,Lonsdale St (South)
30,26,19,766,144,Sunday,Tuesday,May,Lonsdale St (South)
30,26,20,711,90,Sunday,Tuesday,May,Lonsdale St (South)
30,26,21,351,72,Sunday,Tuesday,May,Lonsdale St (South)
30,26,22,366,61,Sunday,Tuesday,May,Lonsdale St (South)
30,26,23,204,42,Sunday,Tuesday,May,Lonsdale St (South)
30,27,0,161,23,Monday,Wednesday,May,Lonsdale St (South)
30,27,1,153,6,Monday,Wednesday,May,Lonsdale St (South)
30,27,2,92,9,Monday,Wednesday,May,Lonsdale St (South)
30,27,3,88,6,Monday,Wednesday,May,Lonsdale St (South)
30,27,4,67,10,Monday,Wednesday,May,Lonsdale St (South)
30,27,5,52,18,Monday,Wednesday,May,Lonsdale St (South)
30,27,6,58,32,Monday,Wednesday,May,Lonsdale St (South)
30,27,7,173,32,Monday,Wednesday,May,Lonsdale St (South)
30,27,8,321,59,Monday,Wednesday,May,Lonsdale St (South)
30,27,9,291,105,Monday,Wednesday,May,Lonsdale St (South)
30,27,10,311,123,Monday,Wednesday,May,Lonsdale St (South)
30,27,11,542,185,Monday,Wednesday,May,Lonsdale St (South)
30,27,12,823,244,Monday,Wednesday,May,Lonsdale St (South)
30,27,13,883,244,Monday,Wednesday,May,Lonsdale St (South)
30,27,14,651,235,Monday,Wednesday,May,Lonsdale St (South)
30,27,15,642,260,Monday,Wednesday,May,Lonsdale St (South)
30,27,16,598,203,Monday,Wednesday,May,Lonsdale St (South)
30,27,17,805,225,Monday,Wednesday,May,Lonsdale St (South)
30,27,18,708,206,Monday,Wednesday,May,Lonsdale St (South)
30,27,19,634,189,Monday,Wednesday,May,Lonsdale St (South)
30,27,20,529,101,Monday,Wednesday,May,Lonsdale St (South)
30,27,21,401,66,Monday,Wednesday,May,Lonsdale St (South)
30,27,22,275,45,Monday,Wednesday,May,Lonsdale St (South)
30,27,23,234,39,Monday,Wednesday,May,Lonsdale St (South)
30,28,0,145,39,Tuesday,Thursday,May,Lonsdale St (South)
30,28,1,95,8,Tuesday,Thursday,May,Lonsdale St (South)
30,28,2,40,4,Tuesday,Thursday,May,Lonsdale St (South)
30,28,3,20,9,Tuesday,Thursday,May,Lonsdale St (South)
30,28,4,33,8,Tuesday,Thursday,May,Lonsdale St (South)
30,28,5,39,12,Tuesday,Thursday,May,Lonsdale St (South)
30,28,6,72,19,Tuesday,Thursday,May,Lonsdale St (South)
30,28,7,159,55,Tuesday,Thursday,May,Lonsdale St (South)
30,28,8,414,69,Tuesday,Thursday,May,Lonsdale St (South)
30,28,9,280,77,Tuesday,Thursday,May,Lonsdale St (South)
30,28,10,327,104,Tuesday,Thursday,May,Lonsdale St (South)
30,28,11,508,209,Tuesday,Thursday,May,Lonsdale St (South)
30,28,12,838,244,Tuesday,Thursday,May,Lonsdale St (South)
30,28,13,855,259,Tuesday,Thursday,May,Lonsdale St (South)
30,28,14,592,250,Tuesday,Thursday,May,Lonsdale St (South)
30,28,15,599,244,Tuesday,Thursday,May,Lonsdale St (South)
30,28,16,678,228,Tuesday,Thursday,May,Lonsdale St (South)
30,28,17,908,238,Tuesday,Thursday,May,Lonsdale St (South)
30,28,18,890,188,Tuesday,Thursday,May,Lonsdale St (South)
30,28,19,747,115,Tuesday,Thursday,May,Lonsdale St (South)
30,28,20,647,109,Tuesday,Thursday,May,Lonsdale St (South)
30,28,21,436,54,Tuesday,Thursday,May,Lonsdale St (South)
30,28,22,350,46,Tuesday,Thursday,May,Lonsdale St (South)
30,28,23,249,35,Tuesday,Thursday,May,Lonsdale St (South)
30,29,0,132,21,Wednesday,Friday,May,Lonsdale St (South)
30,29,1,89,20,Wednesday,Friday,May,Lonsdale St (South)
30,29,2,61,19,Wednesday,Friday,May,Lonsdale St (South)
30,29,3,46,10,Wednesday,Friday,May,Lonsdale St (South)
30,29,4,37,7,Wednesday,Friday,May,Lonsdale St (South)
30,29,5,22,17,Wednesday,Friday,May,Lonsdale St (South)
30,29,6,78,35,Wednesday,Friday,May,Lonsdale St (South)
30,29,7,160,52,Wednesday,Friday,May,Lonsdale St (South)
30,29,8,353,87,Wednesday,Friday,May,Lonsdale St (South)
30,29,9,278,113,Wednesday,Friday,May,Lonsdale St (South)
30,29,10,356,157,Wednesday,Friday,May,Lonsdale St (South)
30,29,11,515,219,Wednesday,Friday,May,Lonsdale St (South)
30,29,12,975,309,Wednesday,Friday,May,Lonsdale St (South)
30,29,13,955,290,Wednesday,Friday,May,Lonsdale St (South)
30,29,14,648,260,Wednesday,Friday,May,Lonsdale St (South)
30,29,15,675,270,Wednesday,Friday,May,Lonsdale St (South)
30,29,16,588,262,Wednesday,Friday,May,Lonsdale St (South)
30,29,17,916,243,Wednesday,Friday,May,Lonsdale St (South)
30,29,18,941,230,Wednesday,Friday,May,Lonsdale St (South)
30,29,19,844,233,Wednesday,Friday,May,Lonsdale St (South)
30,29,20,617,150,Wednesday,Friday,May,Lonsdale St (South)
30,29,21,468,120,Wednesday,Friday,May,Lonsdale St (South)
30,29,22,410,85,Wednesday,Friday,May,Lonsdale St (South)
30,29,23,244,52,Wednesday,Friday,May,Lonsdale St (South)
30,30,0,111,22,Thursday,Saturday,May,Lonsdale St (South)
30,30,1,111,15,Thursday,Saturday,May,Lonsdale St (South)
30,30,2,54,24,Thursday,Saturday,May,Lonsdale St (South)
30,30,3,33,6,Thursday,Saturday,May,Lonsdale St (South)
30,30,4,27,4,Thursday,Saturday,May,Lonsdale St (South)
30,30,5,32,24,Thursday,Saturday,May,Lonsdale St (South)
30,30,6,89,14,Thursday,Saturday,May,Lonsdale St (South)
30,30,7,204,29,Thursday,Saturday,May,Lonsdale St (South)
30,30,8,420,33,Thursday,Saturday,May,Lonsdale St (South)
30,30,9,303,59,Thursday,Saturday,May,Lonsdale St (South)
30,30,10,361,155,Thursday,Saturday,May,Lonsdale St (South)
30,30,11,477,167,Thursday,Saturday,May,Lonsdale St (South)
30,30,12,882,298,Thursday,Saturday,May,Lonsdale St (South)
30,30,13,940,379,Thursday,Saturday,May,Lonsdale St (South)
30,30,14,680,325,Thursday,Saturday,May,Lonsdale St (South)
30,30,15,712,312,Thursday,Saturday,May,Lonsdale St (South)
30,30,16,779,275,Thursday,Saturday,May,Lonsdale St (South)
30,30,17,965,293,Thursday,Saturday,May,Lonsdale St (South)
30,30,18,1051,220,Thursday,Saturday,May,Lonsdale St (South)
30,30,19,872,187,Thursday,Saturday,May,Lonsdale St (South)
30,30,20,865,156,Thursday,Saturday,May,Lonsdale St (South)
30,30,21,677,55,Thursday,Saturday,May,Lonsdale St (South)
30,30,22,518,62,Thursday,Saturday,May,Lonsdale St (South)
30,30,23,312,32,Thursday,Saturday,May,Lonsdale St (South)
30,31,0,215,48,Friday,Sunday,May,Lonsdale St (South)
30,31,1,124,20,Friday,Sunday,May,Lonsdale St (South)
30,31,2,86,13,Friday,Sunday,May,Lonsdale St (South)
30,31,3,90,8,Friday,Sunday,May,Lonsdale St (South)
30,31,4,51,10,Friday,Sunday,May,Lonsdale St (South)
30,31,5,37,1,Friday,Sunday,May,Lonsdale St (South)
30,31,6,49,16,Friday,Sunday,May,Lonsdale St (South)
30,31,7,182,12,Friday,Sunday,May,Lonsdale St (South)
30,31,8,383,17,Friday,Sunday,May,Lonsdale St (South)
30,31,9,267,53,Friday,Sunday,May,Lonsdale St (South)
30,31,10,371,112,Friday,Sunday,May,Lonsdale St (South)
30,31,11,562,221,Friday,Sunday,May,Lonsdale St (South)
30,31,12,993,289,Friday,Sunday,May,Lonsdale St (South)
30,31,13,1120,305,Friday,Sunday,May,Lonsdale St (South)
30,31,14,714,329,Friday,Sunday,May,Lonsdale St (South)
30,31,15,756,286,Friday,Sunday,May,Lonsdale St (South)
30,31,16,970,313,Friday,Sunday,May,Lonsdale St (South)
30,31,17,1373,245,Friday,Sunday,May,Lonsdale St (South)
30,31,18,1330,160,Friday,Sunday,May,Lonsdale St (South)
30,31,19,1277,122,Friday,Sunday,May,Lonsdale St (South)
30,31,20,1156,92,Friday,Sunday,May,Lonsdale St (South)
30,31,21,1133,77,Friday,Sunday,May,Lonsdale St (South)
30,31,22,1108,51,Friday,Sunday,May,Lonsdale St (South)
30,31,23,768,41,Friday,Sunday,May,Lonsdale St (South)
31,1,0,39,22,Wednesday,Friday,May,Lygon St (West)
31,1,1,16,9,Wednesday,Friday,May,Lygon St (West)
31,1,2,12,0,Wednesday,Friday,May,Lygon St (West)
31,1,3,2,6,Wednesday,Friday,May,Lygon St (West)
31,1,4,19,10,Wednesday,Friday,May,Lygon St (West)
31,1,5,24,12,Wednesday,Friday,May,Lygon St (West)
31,1,6,54,45,Wednesday,Friday,May,Lygon St (West)
31,1,7,85,23,Wednesday,Friday,May,Lygon St (West)
31,1,8,169,47,Wednesday,Friday,May,Lygon St (West)
31,1,9,180,56,Wednesday,Friday,May,Lygon St (West)
31,1,10,200,79,Wednesday,Friday,May,Lygon St (West)
31,1,11,239,81,Wednesday,Friday,May,Lygon St (West)
31,1,12,258,117,Wednesday,Friday,May,Lygon St (West)
31,1,13,351,110,Wednesday,Friday,May,Lygon St (West)
31,1,14,287,89,Wednesday,Friday,May,Lygon St (West)
31,1,15,273,86,Wednesday,Friday,May,Lygon St (West)
31,1,16,242,141,Wednesday,Friday,May,Lygon St (West)
31,1,17,361,134,Wednesday,Friday,May,Lygon St (West)
31,1,18,344,99,Wednesday,Friday,May,Lygon St (West)
31,1,19,437,93,Wednesday,Friday,May,Lygon St (West)
31,1,20,406,100,Wednesday,Friday,May,Lygon St (West)
31,1,21,336,67,Wednesday,Friday,May,Lygon St (West)
31,1,22,201,52,Wednesday,Friday,May,Lygon St (West)
31,1,23,126,36,Wednesday,Friday,May,Lygon St (West)
31,2,0,59,27,Thursday,Saturday,May,Lygon St (West)
31,2,1,21,18,Thursday,Saturday,May,Lygon St (West)
31,2,2,18,23,Thursday,Saturday,May,Lygon St (West)
31,2,3,28,2,Thursday,Saturday,May,Lygon St (West)
31,2,4,14,9,Thursday,Saturday,May,Lygon St (West)
31,2,5,17,10,Thursday,Saturday,May,Lygon St (West)
31,2,6,36,20,Thursday,Saturday,May,Lygon St (West)
31,2,7,74,30,Thursday,Saturday,May,Lygon St (West)
31,2,8,153,31,Thursday,Saturday,May,Lygon St (West)
31,2,9,142,35,Thursday,Saturday,May,Lygon St (West)
31,2,10,173,72,Thursday,Saturday,May,Lygon St (West)
31,2,11,186,89,Thursday,Saturday,May,Lygon St (West)
31,2,12,287,118,Thursday,Saturday,May,Lygon St (West)
31,2,13,331,100,Thursday,Saturday,May,Lygon St (West)
31,2,14,278,106,Thursday,Saturday,May,Lygon St (West)
31,2,15,226,117,Thursday,Saturday,May,Lygon St (West)
31,2,16,243,106,Thursday,Saturday,May,Lygon St (West)
31,2,17,397,93,Thursday,Saturday,May,Lygon St (West)
31,2,18,496,85,Thursday,Saturday,May,Lygon St (West)
31,2,19,418,108,Thursday,Saturday,May,Lygon St (West)
31,2,20,434,102,Thursday,Saturday,May,Lygon St (West)
31,2,21,398,89,Thursday,Saturday,May,Lygon St (West)
31,2,22,283,68,Thursday,Saturday,May,Lygon St (West)
31,2,23,101,30,Thursday,Saturday,May,Lygon St (West)
31,3,0,48,35,Friday,Sunday,May,Lygon St (West)
31,3,1,14,11,Friday,Sunday,May,Lygon St (West)
31,3,2,17,1,Friday,Sunday,May,Lygon St (West)
31,3,3,13,0,Friday,Sunday,May,Lygon St (West)
31,3,4,11,7,Friday,Sunday,May,Lygon St (West)
31,3,5,22,7,Friday,Sunday,May,Lygon St (West)
31,3,6,41,2,Friday,Sunday,May,Lygon St (West)
31,3,7,75,7,Friday,Sunday,May,Lygon St (West)
31,3,8,169,19,Friday,Sunday,May,Lygon St (West)
31,3,9,161,44,Friday,Sunday,May,Lygon St (West)
31,3,10,170,92,Friday,Sunday,May,Lygon St (West)
31,3,11,196,93,Friday,Sunday,May,Lygon St (West)
31,3,12,371,142,Friday,Sunday,May,Lygon St (West)
31,3,13,396,133,Friday,Sunday,May,Lygon St (West)
31,3,14,313,118,Friday,Sunday,May,Lygon St (West)
31,3,15,284,148,Friday,Sunday,May,Lygon St (West)
31,3,16,327,105,Friday,Sunday,May,Lygon St (West)
31,3,17,368,114,Friday,Sunday,May,Lygon St (West)
31,3,18,518,99,Friday,Sunday,May,Lygon St (West)
31,3,19,639,72,Friday,Sunday,May,Lygon St (West)
31,3,20,676,77,Friday,Sunday,May,Lygon St (West)
31,3,21,583,63,Friday,Sunday,May,Lygon St (West)
31,3,22,528,109,Friday,Sunday,May,Lygon St (West)
31,3,23,371,42,Friday,Sunday,May,Lygon St (West)
31,4,0,196,34,Saturday,Monday,May,Lygon St (West)
31,4,1,93,21,Saturday,Monday,May,Lygon St (West)
31,4,2,45,3,Saturday,Monday,May,Lygon St (West)
31,4,3,19,7,Saturday,Monday,May,Lygon St (West)
31,4,4,27,3,Saturday,Monday,May,Lygon St (West)
31,4,5,9,25,Saturday,Monday,May,Lygon St (West)
31,4,6,37,53,Saturday,Monday,May,Lygon St (West)
31,4,7,48,25,Saturday,Monday,May,Lygon St (West)
31,4,8,86,59,Saturday,Monday,May,Lygon St (West)
31,4,9,112,78,Saturday,Monday,May,Lygon St (West)
31,4,10,236,72,Saturday,Monday,May,Lygon St (West)
31,4,11,250,87,Saturday,Monday,May,Lygon St (West)
31,4,12,386,119,Saturday,Monday,May,Lygon St (West)
31,4,13,341,136,Saturday,Monday,May,Lygon St (West)
31,4,14,392,132,Saturday,Monday,May,Lygon St (West)
31,4,15,423,124,Saturday,Monday,May,Lygon St (West)
31,4,16,404,114,Saturday,Monday,May,Lygon St (West)
31,4,17,577,117,Saturday,Monday,May,Lygon St (West)
31,4,18,705,123,Saturday,Monday,May,Lygon St (West)
31,4,19,767,74,Saturday,Monday,May,Lygon St (West)
31,4,20,986,62,Saturday,Monday,May,Lygon St (West)
31,4,21,810,66,Saturday,Monday,May,Lygon St (West)
31,4,22,562,39,Saturday,Monday,May,Lygon St (West)
31,4,23,430,30,Saturday,Monday,May,Lygon St (West)
31,5,0,178,56,Sunday,Tuesday,May,Lygon St (West)
31,5,1,123,16,Sunday,Tuesday,May,Lygon St (West)
31,5,2,26,7,Sunday,Tuesday,May,Lygon St (West)
31,5,3,23,8,Sunday,Tuesday,May,Lygon St (West)
31,5,4,20,2,Sunday,Tuesday,May,Lygon St (West)
31,5,5,4,21,Sunday,Tuesday,May,Lygon St (West)
31,5,6,17,57,Sunday,Tuesday,May,Lygon St (West)
31,5,7,35,26,Sunday,Tuesday,May,Lygon St (West)
31,5,8,62,54,Sunday,Tuesday,May,Lygon St (West)
31,5,9,165,68,Sunday,Tuesday,May,Lygon St (West)
31,5,10,222,91,Sunday,Tuesday,May,Lygon St (West)
31,5,11,226,138,Sunday,Tuesday,May,Lygon St (West)
31,5,12,283,152,Sunday,Tuesday,May,Lygon St (West)
31,5,13,386,149,Sunday,Tuesday,May,Lygon St (West)
31,5,14,458,134,Sunday,Tuesday,May,Lygon St (West)
31,5,15,560,154,Sunday,Tuesday,May,Lygon St (West)
31,5,16,541,176,Sunday,Tuesday,May,Lygon St (West)
31,5,17,518,131,Sunday,Tuesday,May,Lygon St (West)
31,5,18,647,127,Sunday,Tuesday,May,Lygon St (West)
31,5,19,617,100,Sunday,Tuesday,May,Lygon St (West)
31,5,20,543,71,Sunday,Tuesday,May,Lygon St (West)
31,5,21,418,69,Sunday,Tuesday,May,Lygon St (West)
31,5,22,236,28,Sunday,Tuesday,May,Lygon St (West)
31,5,23,123,44,Sunday,Tuesday,May,Lygon St (West)
31,6,0,30,16,Monday,Wednesday,May,Lygon St (West)
31,6,1,21,8,Monday,Wednesday,May,Lygon St (West)
31,6,2,16,4,Monday,Wednesday,May,Lygon St (West)
31,6,3,4,11,Monday,Wednesday,May,Lygon St (West)
31,6,4,16,4,Monday,Wednesday,May,Lygon St (West)
31,6,5,11,19,Monday,Wednesday,May,Lygon St (West)
31,6,6,64,35,Monday,Wednesday,May,Lygon St (West)
31,6,7,71,30,Monday,Wednesday,May,Lygon St (West)
31,6,8,162,50,Monday,Wednesday,May,Lygon St (West)
31,6,9,159,80,Monday,Wednesday,May,Lygon St (West)
31,6,10,160,99,Monday,Wednesday,May,Lygon St (West)
31,6,11,196,88,Monday,Wednesday,May,Lygon St (West)
31,6,12,354,105,Monday,Wednesday,May,Lygon St (West)
31,6,13,327,164,Monday,Wednesday,May,Lygon St (West)
31,6,14,264,143,Monday,Wednesday,May,Lygon St (West)
31,6,15,249,143,Monday,Wednesday,May,Lygon St (West)
31,6,16,271,148,Monday,Wednesday,May,Lygon St (West)
31,6,17,297,126,Monday,Wednesday,May,Lygon St (West)
31,6,18,284,129,Monday,Wednesday,May,Lygon St (West)
31,6,19,322,79,Monday,Wednesday,May,Lygon St (West)
31,6,20,314,81,Monday,Wednesday,May,Lygon St (West)
31,6,21,228,85,Monday,Wednesday,May,Lygon St (West)
31,6,22,133,45,Monday,Wednesday,May,Lygon St (West)
31,6,23,66,44,Monday,Wednesday,May,Lygon St (West)
31,7,0,37,31,Tuesday,Thursday,May,Lygon St (West)
31,7,1,19,18,Tuesday,Thursday,May,Lygon St (West)
31,7,2,5,4,Tuesday,Thursday,May,Lygon St (West)
31,7,3,5,13,Tuesday,Thursday,May,Lygon St (West)
31,7,4,15,5,Tuesday,Thursday,May,Lygon St (West)
31,7,5,25,17,Tuesday,Thursday,May,Lygon St (West)
31,7,6,103,53,Tuesday,Thursday,May,Lygon St (West)
31,7,7,104,31,Tuesday,Thursday,May,Lygon St (West)
31,7,8,171,58,Tuesday,Thursday,May,Lygon St (West)
31,7,9,150,70,Tuesday,Thursday,May,Lygon St (West)
31,7,10,216,94,Tuesday,Thursday,May,Lygon St (West)
31,7,11,228,110,Tuesday,Thursday,May,Lygon St (West)
31,7,12,393,155,Tuesday,Thursday,May,Lygon St (West)
31,7,13,397,171,Tuesday,Thursday,May,Lygon St (West)
31,7,14,273,137,Tuesday,Thursday,May,Lygon St (West)
31,7,15,256,126,Tuesday,Thursday,May,Lygon St (West)
31,7,16,213,141,Tuesday,Thursday,May,Lygon St (West)
31,7,17,327,161,Tuesday,Thursday,May,Lygon St (West)
31,7,18,385,121,Tuesday,Thursday,May,Lygon St (West)
31,7,19,326,114,Tuesday,Thursday,May,Lygon St (West)
31,7,20,447,89,Tuesday,Thursday,May,Lygon St (West)
31,7,21,310,102,Tuesday,Thursday,May,Lygon St (West)
31,7,22,159,55,Tuesday,Thursday,May,Lygon St (West)
31,7,23,47,40,Tuesday,Thursday,May,Lygon St (West)
31,8,0,32,62,Wednesday,Friday,May,Lygon St (West)
31,8,1,15,32,Wednesday,Friday,May,Lygon St (West)
31,8,2,15,2,Wednesday,Friday,May,Lygon St (West)
31,8,3,14,13,Wednesday,Friday,May,Lygon St (West)
31,8,4,17,11,Wednesday,Friday,May,Lygon St (West)
31,8,5,17,15,Wednesday,Friday,May,Lygon St (West)
31,8,6,43,34,Wednesday,Friday,May,Lygon St (West)
31,8,7,92,36,Wednesday,Friday,May,Lygon St (West)
31,8,8,145,57,Wednesday,Friday,May,Lygon St (West)
31,8,9,132,91,Wednesday,Friday,May,Lygon St (West)
31,8,10,190,113,Wednesday,Friday,May,Lygon St (West)
31,8,11,230,112,Wednesday,Friday,May,Lygon St (West)
31,8,12,273,162,Wednesday,Friday,May,Lygon St (West)
31,8,13,337,175,Wednesday,Friday,May,Lygon St (West)
31,8,14,258,133,Wednesday,Friday,May,Lygon St (West)
31,8,15,309,136,Wednesday,Friday,May,Lygon St (West)
31,8,16,258,150,Wednesday,Friday,May,Lygon St (West)
31,8,17,361,149,Wednesday,Friday,May,Lygon St (West)
31,8,18,335,132,Wednesday,Friday,May,Lygon St (West)
31,8,19,381,138,Wednesday,Friday,May,Lygon St (West)
31,8,20,424,110,Wednesday,Friday,May,Lygon St (West)
31,8,21,352,105,Wednesday,Friday,May,Lygon St (West)
31,8,22,196,83,Wednesday,Friday,May,Lygon St (West)
31,8,23,100,57,Wednesday,Friday,May,Lygon St (West)
31,9,0,25,30,Thursday,Saturday,May,Lygon St (West)
31,9,1,40,38,Thursday,Saturday,May,Lygon St (West)
31,9,2,15,9,Thursday,Saturday,May,Lygon St (West)
31,9,3,7,0,Thursday,Saturday,May,Lygon St (West)
31,9,4,36,9,Thursday,Saturday,May,Lygon St (West)
31,9,5,17,12,Thursday,Saturday,May,Lygon St (West)
31,9,6,33,6,Thursday,Saturday,May,Lygon St (West)
31,9,7,90,17,Thursday,Saturday,May,Lygon St (West)
31,9,8,163,52,Thursday,Saturday,May,Lygon St (West)
31,9,9,140,37,Thursday,Saturday,May,Lygon St (West)
31,9,10,163,67,Thursday,Saturday,May,Lygon St (West)
31,9,11,206,71,Thursday,Saturday,May,Lygon St (West)
31,9,12,309,104,Thursday,Saturday,May,Lygon St (West)
31,9,13,314,109,Thursday,Saturday,May,Lygon St (West)
31,9,14,237,88,Thursday,Saturday,May,Lygon St (West)
31,9,15,295,80,Thursday,Saturday,May,Lygon St (West)
31,9,16,230,128,Thursday,Saturday,May,Lygon St (West)
31,9,17,292,134,Thursday,Saturday,May,Lygon St (West)
31,9,18,395,87,Thursday,Saturday,May,Lygon St (West)
31,9,19,352,120,Thursday,Saturday,May,Lygon St (West)
31,9,20,383,106,Thursday,Saturday,May,Lygon St (West)
31,9,21,314,75,Thursday,Saturday,May,Lygon St (West)
